case,seed,f_value,stat_total,stat_gamma,stat_nu,int_PD,int_IC
1,79,0.15000000000000002,5.6639053374528885,5.6639053374528885,0.0,7.022238675329531e-12,4.015474030777362e-11
1,79,0.2,5.119126245379448,5.119126245379448,0.0,9.359056126821317e-12,3.7793526214865514e-11
1,79,0.25,4.60807491838932,4.60807491838932,0.0,1.1694099877733951e-11,3.543396069396027e-11
1,79,0.30000000000000004,4.124956160783768,4.124956160783768,0.0,1.4023138642266315e-11,3.3078628402609936e-11
1,79,0.35000000000000003,3.683087646961212,3.683087646961212,0.0,1.6359907509792694e-11,3.0715280440549946e-11
1,79,0.4,3.2692112624645233,3.2692112624645233,0.0,1.8704326907946043e-11,2.8358278143080207e-11
1,79,0.45,2.879066213965416,2.879066213965416,0.0,2.1025802772312473e-11,2.6000670078105153e-11
1,79,0.5,2.526358023285866,2.526358023285866,0.0,2.3360641738210086e-11,2.364206726119178e-11
1,79,0.55,2.23248390853405,2.23248390853405,0.0,2.5706769267790175e-11,2.1272691909134757e-11
1,79,0.6000000000000001,1.9114942997694016,1.9114942997694016,0.0,2.798384426547183e-11,1.894187661188037e-11
1,79,0.65,1.6130232065916061,1.6130232065916061,0.0,3.026468494605798e-11,1.6606951089855233e-11
1,79,0.7000000000000001,1.3921020030975342,1.3921020030975342,0.0,3.260567841978332e-11,1.4251407686159248e-11
1,79,0.75,1.1121103167533875,1.1121103167533875,0.0,3.4895684347948193e-11,1.1924377299733364e-11
1,79,0.8,0.4387463480234146,0.4387463480234146,0.0,3.690299434492888e-11,9.749675377094435e-12
1,79,0.8500000000000001,0.16323159635066986,0.16323159635066986,0.0,3.9204238263631045e-11,7.420132738276454e-12
1,79,0.9,0.0,0.0,0.0,4.158339998403652e-11,5.033332099973289e-12
1,79,0.9500000000000001,0.29372914135456085,0.29372914135456085,0.0,4.4163431400892246e-11,2.513471966988797e-12
1,79,1.0,1.1079741269350052,1.1079741269350052,0.0,4.676496052184418e-11,0.0
1,5,0.0,4.392037570476532,4.392037570476532,0.0,0.0,4.829824348260241e-11
1,5,0.05,3.816384017467499,3.816384017467499,0.0,2.3302646612622883e-12,4.588696926574401e-11
1,5,0.1,3.2847542762756348,3.2847542762756348,0.0,4.659726685941716e-12,4.347211797226374e-11
1,5,0.15000000000000002,2.794609695672989,2.794609695672989,0.0,6.993176533900112e-12,4.105556479817618e-11
1,5,0.2,2.3451903760433197,2.3451903760433197,0.0,9.372681811005647e-12,3.861373291526062e-11
1,5,0.25,1.9474417567253113,1.9474417567253113,0.0,1.1655483189234322e-11,3.6224168453277586e-11
1,5,0.30000000000000004,1.5890236645936966,1.5890236645936966,0.0,1.3986663987617643e-11,3.3807397930889875e-11
1,5,0.35000000000000003,1.2933311462402344,1.2933311462402344,0.0,1.647585585528193e-11,3.137512546550817e-11
1,5,0.4,1.0057086199522018,1.0057086199522018,0.0,1.8653530187314084e-11,2.8975735306127117e-11
1,5,0.45,0.780417263507843,0.780417263507843,0.0,2.0985743127583522e-11,2.6559515301332453e-11
1,5,0.5,0.5946652591228485,0.5946652591228485,0.0,2.3327689396145338e-11,2.4141560695770867e-11
1,5,0.55,0.4569290727376938,0.4569290727376938,0.0,2.5658101885535055e-11,2.1725830545697725e-11
1,5,0.6000000000000001,0.36282481253147125,0.36282481253147125,0.0,2.7990325709090892e-11,1.930971860360168e-11
1,5,0.65,0.3102700412273407,0.3102700412273407,0.0,3.032581665304878e-11,1.6892790102565834e-11
1,5,0.7000000000000001,0.3060443699359894,0.3060443699359894,0.0,3.2645406635903635e-11,1.4478259309296893e-11
1,5,0.75,0.0,0.0,0.0,3.542401623552861e-11,1.1883503374589789e-11
1,5,0.8,0.40436188876628876,0.40436188876628876,0.0,3.734995352959339e-11,9.637249456351815e-12
1,5,0.8500000000000001,0.452534481883049,0.452534481883049,0.0,3.9759521793741347e-11,7.1875777390595855e-12
